product,ceasa,price,date
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-04
ALFACE,CEASA_RN - NATAL,12.0,2020-08-04
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2020-08-04
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-04
ALFACE,AMA_BA - JUAZEIRO,8.0,2020-08-05
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-05
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-05
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-05
ALFACE,CEAGESP - SAO PAULO,7.61,2020-08-05
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-05
ALFACE,CEASA_ES - VITORIA,5.67,2020-08-05
ALFACE,CEASA_MA - SAO LUIZ,24.0,2020-08-05
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-05
ALFACE,CEASA_PB - PATOS,12.0,2020-08-05
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-05
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-05
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-05
ALFACE,CEASA_RN - NATAL,12.0,2020-08-05
ALFACE,CEASA_RS - CAXIAS DO SUL,11.64,2020-08-05
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-05
ALFACE,CEASA_SP - CAMPINAS,13.5,2020-08-05
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-05
ALFACE,CEASAMINAS - UBERABA,12.0,2020-08-05
ALFACE,AMA_BA - JUAZEIRO,8.0,2020-08-06
ALFACE,CEAGESP - FRANCA,0.0,2020-08-06
ALFACE,CEAGESP - MARILIA,12.5,2020-08-06
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-06
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-06
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-06
ALFACE,CEASA_ES - VITORIA,6.67,2020-08-06
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-06
ALFACE,CEASA_MA - SAO LUIZ,2.0,2020-08-06
ALFACE,CEASA_PA - BELEM,18.0,2020-08-06
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-06
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-06
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-06
ALFACE,CEASA_RN - NATAL,12.0,2020-08-06
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2020-08-06
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-06
ALFACE,CEASA_TO - PALMAS,0.0,2020-08-06
ALFACE,CEASAMINAS - BARBACENA,8.0,2020-08-06
ALFACE,CEASAMINAS - UBERABA,12.0,2020-08-06
ALFACE,AMA_BA - JUAZEIRO,8.0,2020-08-07
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-07
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-07
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-07
ALFACE,CEAGESP - SAO PAULO,8.08,2020-08-07
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-07
ALFACE,CEASA_CE - TIANGUA,8.0,2020-08-07
ALFACE,CEASA_ES - VITORIA,5.17,2020-08-07
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-07
ALFACE,CEASA_MA - SAO LUIZ,2.0,2020-08-07
ALFACE,CEASA_MS - CAMPO GRANDE,10.67,2020-08-07
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-07
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-07
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-07
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-07
ALFACE,CEASA_RN - NATAL,12.0,2020-08-07
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-07
ALFACE,CEASA_SP - CAMPINAS,13.5,2020-08-07
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-07
ALFACE,AMA_BA - JUAZEIRO,8.0,2020-08-10
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-10
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-10
ALFACE,CEAGESP - FRANCA,0.0,2020-08-10
ALFACE,CEAGESP - MARILIA,12.5,2020-08-10
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-08-10
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-10
ALFACE,CEAGESP - SAO PAULO,7.14,2020-08-10
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-10
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-10
ALFACE,CEASA_ES - VITORIA,5.33,2020-08-10
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-10
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-10
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-10
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-10
ALFACE,CEASA_RN - NATAL,12.0,2020-08-10
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-10
ALFACE,CEASA_SP - CAMPINAS,13.5,2020-08-10
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-10
ALFACE,AMA_BA - JUAZEIRO,8.0,2020-08-11
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-11
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-11
ALFACE,CEASA_ES - VITORIA,6.33,2020-08-11
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-11
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-11
ALFACE,CEASA_MS - CAMPO GRANDE,10.67,2020-08-11
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-11
ALFACE,CEASA_PB - PATOS,12.0,2020-08-11
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-11
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-11
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-11
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2020-08-11
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-11
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-12
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-12
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-12
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-08-12
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-12
ALFACE,CEAGESP - SAO PAULO,7.68,2020-08-12
ALFACE,CEASA_BA - SALVADOR,0.0,2020-08-12
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-12
ALFACE,CEASA_CE - TIANGUA,8.0,2020-08-12
ALFACE,CEASA_ES - VITORIA,4.67,2020-08-12
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-12
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-12
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-12
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-12
ALFACE,CEASA_RN - NATAL,12.0,2020-08-12
ALFACE,CEASA_RS - CAXIAS DO SUL,11.2,2020-08-12
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-12
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-12
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-12
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-13
ALFACE,CEAGESP - FRANCA,0.0,2020-08-13
ALFACE,CEAGESP - MARILIA,12.5,2020-08-13
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-13
ALFACE,CEASA_ES - VITORIA,6.33,2020-08-13
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-13
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-13
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-13
ALFACE,CEASA_PA - BELEM,18.0,2020-08-13
ALFACE,CEASA_PB - JOAO PESSOA,18.0,2020-08-13
ALFACE,CEASA_PB - PATOS,12.0,2020-08-13
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-13
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-13
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-13
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2020-08-13
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-13
ALFACE,CEASA_TO - PALMAS,0.0,2020-08-13
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-14
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-14
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-14
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-14
ALFACE,CEAGESP - SAO PAULO,8.26,2020-08-14
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-14
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-14
ALFACE,CEASA_ES - VITORIA,5.33,2020-08-14
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-14
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-14
ALFACE,CEASA_MS - CAMPO GRANDE,10.67,2020-08-14
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-14
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-14
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-14
ALFACE,CEASA_RN - NATAL,12.0,2020-08-14
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-14
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-14
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-14
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-17
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-17
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-17
ALFACE,CEAGESP - FRANCA,0.0,2020-08-17
ALFACE,CEAGESP - MARILIA,12.5,2020-08-17
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-17
ALFACE,CEAGESP - SAO PAULO,7.68,2020-08-17
ALFACE,CEASA_BA - SALVADOR,0.0,2020-08-17
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-17
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-17
ALFACE,CEASA_ES - VITORIA,6.0,2020-08-17
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-17
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-17
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-17
ALFACE,CEASA_PB - PATOS,12.0,2020-08-17
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-17
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-17
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-17
ALFACE,CEASA_RN - NATAL,12.0,2020-08-17
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-17
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-17
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-17
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-18
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-18
ALFACE,CEASA_ES - VITORIA,5.67,2020-08-18
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-18
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-18
ALFACE,CEASA_MS - CAMPO GRANDE,10.67,2020-08-18
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-18
ALFACE,CEASA_PA - BELEM,15.0,2020-08-18
ALFACE,CEASA_PE - RECIFE,6.0,2020-08-18
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-18
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-18
ALFACE,CEASA_RN - NATAL,12.0,2020-08-18
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2020-08-18
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-18
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-19
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-19
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-19
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-19
ALFACE,CEAGESP - SAO PAULO,7.01,2020-08-19
ALFACE,CEASA_BA - SALVADOR,0.0,2020-08-19
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-19
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-19
ALFACE,CEASA_ES - VITORIA,5.5,2020-08-19
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-19
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-19
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-19
ALFACE,CEASA_RS - CAXIAS DO SUL,12.2,2020-08-19
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-19
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-19
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-19
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-20
ALFACE,CEAGESP - FRANCA,0.0,2020-08-20
ALFACE,CEAGESP - MARILIA,12.5,2020-08-20
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-08-20
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-20
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-20
ALFACE,CEASA_CE - TIANGUA,8.0,2020-08-20
ALFACE,CEASA_ES - VITORIA,5.67,2020-08-20
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-20
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-20
ALFACE,CEASA_PB - JOAO PESSOA,15.6,2020-08-20
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-20
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-20
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-20
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2020-08-20
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-20
ALFACE,CEASA_TO - PALMAS,0.0,2020-08-20
ALFACE,CEASAMINAS - BARBACENA,8.0,2020-08-20
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-21
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-21
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-21
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-21
ALFACE,CEAGESP - SAO PAULO,7.01,2020-08-21
ALFACE,CEASA_CE - FORTALEZA,20.0,2020-08-21
ALFACE,CEASA_ES - VITORIA,5.33,2020-08-21
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-21
ALFACE,CEASA_MS - CAMPO GRANDE,12.0,2020-08-21
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-21
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-21
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-21
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-21
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-21
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-21
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-21
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-24
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-24
ALFACE,CEAGESP - FRANCA,0.0,2020-08-24
ALFACE,CEAGESP - MARILIA,12.5,2020-08-24
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-24
ALFACE,CEAGESP - SAO PAULO,7.01,2020-08-24
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-24
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-24
ALFACE,CEASA_ES - VITORIA,5.33,2020-08-24
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-24
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-24
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-24
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-24
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-24
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-24
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-24
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-24
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-24
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-25
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-25
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-25
ALFACE,CEASA_CE - TIANGUA,8.0,2020-08-25
ALFACE,CEASA_ES - VITORIA,6.67,2020-08-25
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-25
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-25
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-25
ALFACE,CEASA_PA - BELEM,6.0,2020-08-25
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-25
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-25
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-25
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2020-08-25
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-25
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-26
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-26
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-08-26
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-26
ALFACE,CEAGESP - SAO PAULO,6.87,2020-08-26
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-26
ALFACE,CEASA_BA - SALVADOR,0.0,2020-08-26
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-26
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-26
ALFACE,CEASA_ES - VITORIA,5.67,2020-08-26
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-26
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-26
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-26
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-26
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-26
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-26
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-26
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-26
ALFACE,AMA_BA - JUAZEIRO,6.0,2020-08-27
ALFACE,CEAGESP - FRANCA,0.0,2020-08-27
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-27
ALFACE,CEASA_ES - VITORIA,5.67,2020-08-27
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-27
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-27
ALFACE,CEASA_PA - BELEM,6.0,2020-08-27
ALFACE,CEASA_PB - PATOS,12.0,2020-08-27
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-27
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-27
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-27
ALFACE,CEASA_RS - CAXIAS DO SUL,10.83,2020-08-27
ALFACE,CEASA_RS - PORTO ALEGRE,7.0,2020-08-27
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-27
ALFACE,CEASA_TO - PALMAS,0.0,2020-08-27
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-08-28
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-28
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-28
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-28
ALFACE,CEAGESP - SAO PAULO,8.06,2020-08-28
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-28
ALFACE,CEASA_CE - TIANGUA,8.0,2020-08-28
ALFACE,CEASA_ES - VITORIA,5.33,2020-08-28
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-28
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-28
ALFACE,CEASA_MS - CAMPO GRANDE,12.0,2020-08-28
ALFACE,CEASA_MT - CUIABA,15.0,2020-08-28
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-28
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-28
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-28
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-28
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-28
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2020-08-28
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-08-31
ALFACE,CEAGESP - ARACATUBA,0.0,2020-08-31
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-08-31
ALFACE,CEAGESP - FRANCA,0.0,2020-08-31
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-08-31
ALFACE,CEAGESP - SAO PAULO,9.1,2020-08-31
ALFACE,CEASA_AL - MACEIO,8.0,2020-08-31
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-08-31
ALFACE,CEASA_DF - BRASILIA,12.0,2020-08-31
ALFACE,CEASA_ES - VITORIA,4.83,2020-08-31
ALFACE,CEASA_GO - GOIANIA,10.0,2020-08-31
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-08-31
ALFACE,CEASA_PE - RECIFE,4.8,2020-08-31
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-08-31
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-08-31
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-08-31
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-08-31
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-08-31
ALFACE,CEASAMINAS - UBERABA,12.0,2020-08-31
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-09-01
ALFACE,CEAGESP - S J DOS CAMPOS,9.5,2020-09-01
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-09-01
ALFACE,CEASA_ES - VITORIA,7.67,2020-09-01
ALFACE,CEASA_GO - GOIANIA,10.0,2020-09-01
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-09-01
ALFACE,CEASA_MS - CAMPO GRANDE,10.67,2020-09-01
ALFACE,CEASA_MT - CUIABA,15.0,2020-09-01
ALFACE,CEASA_PA - BELEM,9.0,2020-09-01
ALFACE,CEASA_PE - RECIFE,4.8,2020-09-01
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-09-01
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-09-01
ALFACE,CEASA_RS - PORTO ALEGRE,6.0,2020-09-01
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-09-01
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-09-02
ALFACE,CEAGESP - ARACATUBA,0.0,2020-09-02
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-09-02
ALFACE,CEAGESP - PIRACICABA,18.0,2020-09-02
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-09-02
ALFACE,CEAGESP - S J DOS CAMPOS,9.5,2020-09-02
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-09-02
ALFACE,CEAGESP - SAO PAULO,9.0,2020-09-02
ALFACE,CEAGESP - SOROCABA,16.8,2020-09-02
ALFACE,CEASA_BA - SALVADOR,0.0,2020-09-02
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-09-02
ALFACE,CEASA_CE - TIANGUA,8.0,2020-09-02
ALFACE,CEASA_ES - VITORIA,5.67,2020-09-02
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-09-02
ALFACE,CEASA_PE - RECIFE,4.8,2020-09-02
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-09-02
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-09-02
ALFACE,CEASA_RS - CAXIAS DO SUL,9.0,2020-09-02
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-09-02
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-09-02
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-09-02
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-09-03
ALFACE,CEAGESP - FRANCA,0.0,2020-09-03
ALFACE,CEAGESP - MARILIA,12.5,2020-09-03
ALFACE,CEAGESP - RIBEIRAO PRETO,7.2,2020-09-03
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-09-03
ALFACE,CEASA_DF - BRASILIA,12.0,2020-09-03
ALFACE,CEASA_ES - VITORIA,5.67,2020-09-03
ALFACE,CEASA_GO - GOIANIA,10.0,2020-09-03
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-09-03
ALFACE,CEASA_PA - BELEM,18.0,2020-09-03
ALFACE,CEASA_PB - PATOS,12.0,2020-09-03
ALFACE,CEASA_PE - RECIFE,3.6,2020-09-03
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-09-03
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-09-03
ALFACE,CEASA_RS - PORTO ALEGRE,6.0,2020-09-03
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-09-03
ALFACE,CEASA_TO - PALMAS,0.0,2020-09-03
ALFACE,CEASAMINAS - UBERABA,12.0,2020-09-03
ALFACE,AMA_BA - JUAZEIRO,4.0,2020-09-04
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-09-04
ALFACE,CEAGESP - PIRACICABA,22.0,2020-09-04
ALFACE,CEAGESP - S J DOS CAMPOS,9.5,2020-09-04
ALFACE,CEAGESP - SAO PAULO,9.1,2020-09-04
ALFACE,CEAGESP - SOROCABA,16.8,2020-09-04
ALFACE,CEASA_CE - FORTALEZA,18.0,2020-09-04
ALFACE,CEASA_CE - TIANGUA,8.0,2020-09-04
ALFACE,CEASA_ES - VITORIA,5.2,2020-09-04
ALFACE,CEASA_MA - SAO LUIZ,16.8,2020-09-04
ALFACE,CEASA_MS - CAMPO GRANDE,12.0,2020-09-04
ALFACE,CEASA_PE - RECIFE,4.8,2020-09-04
ALFACE,CEASA_PR - CASCAVEL,18.0,2020-09-04
ALFACE,CEASA_RJ - RIO DE JANEIRO,8.0,2020-09-04
ALFACE,CEASA_SC - FLORIANOPOLIS,10.8,2020-09-04
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-09-04
ALFACE,CEASAMINAS - BELO HORIZONTE,8.0,2020-09-04
ALFACE,CEAGESP - ARARAQUARA,0.0,2020-09-07
ALFACE,CEAGESP - MARILIA,12.5,2020-09-07
ALFACE,CEAGESP - PIRACICABA,13.5,2020-09-07
ALFACE,CEAGESP - S J DOS CAMPOS,9.5,2020-09-07
ALFACE,CEAGESP - SAO JOSE RIO PRETO,3.7,2020-09-07
ALFACE,CEAGESP - SOROCABA,16.8,2020-09-07
ALFACE,CEASA_CE - FORTALEZA,24.0,2020-09-07
ALFACE,CEASA_DF - BRASILIA,12.0,2020-09-07
ALFACE,CEASA_PB - PATOS,11.6,2020-09-07
ALFACE,CEASA_SP - CAMPINAS,12.0,2020-09-07
ALFACE,CEASAMINAS - UBERABA,12.0,2020-09-07
ALFACE,CEAGESP - BAURU,13.75,2020-09-08
ALFACE,CEAGESP - PRES. PRUDENTE,24.0,2020-09-08
