,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
547,2019-02-23,45.175,131721.25462962964,160453.44118852474,10584.63425925926,116.60833333333333
548,2019-02-24,45.166666666666664,131716.18796296295,161002.85133890068,10569.800925925925,116.97500000000001
549,2019-02-25,45.266666666666666,131713.75046296298,160651.64300556734,10562.675925925925,117.125
550,2019-02-26,46.541666666666664,131714.43796296295,160924.10532440792,10560.00925925926,116.04583333333333
551,2019-02-27,46.575,131709.3212962963,160605.81806950597,10576.675925925927,115.64166666666667
552,2019-02-28,46.59166666666667,131703.2837962963,159865.27896694187,10587.00925925926,114.94166666666668
553,2019-03-01,52.125,131699.4087962963,158606.81706217997,10602.050925925925,114.37083333333334
554,2019-03-02,52.25833333333333,131699.21712962963,157211.8521812276,10614.092592592593,113.45833333333333
555,2019-03-03,53.849999999999994,131696.59212962963,157408.29563360853,10613.175925925925,113.40833333333333
556,2019-03-04,53.3,131696.9962962963,157384.92837170378,10606.25925925926,113.60416666666667
557,2019-03-05,53.28333333333333,131701.35462962964,157439.78613567894,10601.342592592593,113.57083333333334
558,2019-03-06,53.175,131711.96712962963,157421.79525848594,10599.842592592591,113.40833333333333
559,2019-03-07,53.05833333333333,131713.85046296296,158052.9560539405,10598.717592592593,113.0625
560,2019-03-08,52.9,131709.96296296295,159092.21502829948,10588.967592592593,113.44999999999999
561,2019-03-09,52.9,131704.80462962962,160270.69502829947,10580.675925925925,113.975
562,2019-03-10,54.916666666666664,131703.83796296295,159318.07121877564,10582.925925925927,114.26666666666667
563,2019-03-11,59.108333333333334,131706.21296296298,158778.90205210898,10596.092592592593,114.14166666666667
564,2019-03-12,59.075,131705.6212962963,159045.64308471768,10593.425925925925,114.075
565,2019-03-13,59.075,131707.2462962963,158145.14888181913,10593.38425925926,114.05833333333334
566,2019-03-14,57.75,131707.1462962963,158383.31437094958,10587.25925925926,113.41666666666667
567,2019-03-15,57.458333333333336,131702.71296296295,158671.93331504893,10586.300925925925,113.1625
568,2019-03-16,57.6,131699.4337962963,158391.1511721918,10590.342592592593,112.62083333333334
569,2019-03-17,58.13333333333333,131695.57546296297,158326.66783885847,10591.300925925925,112.75
570,2019-03-18,54.00833333333333,131686.0462962963,158936.86644996956,10582.50925925926,112.66666666666666
571,2019-03-19,54.78333333333333,131675.3212962963,159553.53242219178,10575.217592592591,112.74583333333334
572,2019-03-20,54.958333333333336,131671.6962962963,159338.4858383409,10572.092592592593,112.95416666666667
573,2019-03-21,58.05833333333334,131673.35046296296,157857.51833834086,10581.842592592591,112.16666666666667
574,2019-03-22,58.458333333333336,131677.11712962962,157070.4861954837,10587.00925925926,111.75833333333334
575,2019-03-23,58.46666666666667,131680.23796296297,155835.85141287502,10587.592592592591,110.90833333333333
576,2019-03-24,58.391666666666666,131686.53796296296,155347.42284144645,10590.38425925926,110.89166666666667
577,2019-03-25,58.375,131690.7337962963,155448.7596546333,10591.675925925927,110.60416666666666
578,2019-03-26,57.858333333333334,131689.82962962965,156912.61350078712,10576.75925925926,111.18333333333334
579,2019-03-27,58.36666666666667,131689.85462962964,156985.72302459663,10569.842592592593,111.77083333333333
580,2019-03-28,61.427536231884055,131699.0613325282,155453.3559438513,10590.473027375201,110.77554347826086
581,2019-03-29,59.369202898550725,131706.14049919485,155663.91546766082,10585.306360708535,110.02554347826087
582,2019-03-30,58.96086956521739,131706.01133252817,156259.11042564403,10573.181360708535,110.20054347826087
583,2019-03-31,58.96086956521739,131703.41133252817,156540.22685421543,10563.723027375201,110.51304347826087
584,2019-04-01,58.96086956521739,131703.77383252818,155573.42209231068,10557.014694041869,110.56304347826087
585,2019-04-02,58.96086956521739,131707.79466586153,154980.76494945356,10572.223027375201,109.16721014492752
586,2019-04-03,58.96086956521739,131711.0613325282,155647.16604835464,10600.306360708535,106.8463768115942
587,2019-04-04,58.87753623188406,131709.4071658615,156276.4275868162,10611.389694041867,106.15471014492755
588,2019-04-05,56.81086956521739,131700.52383252818,157121.47669395903,10597.889694041867,106.12971014492753
589,2019-04-06,56.81920289855072,131694.12799919484,157075.09812253044,10596.639694041867,106.2588768115942
590,2019-04-07,58.72753623188405,131690.73633252818,157294.2688368162,10592.098027375201,106.6213768115942
591,2019-04-08,59.302536231884055,131689.84049919483,155920.86050348284,10597.806360708533,106.77971014492753
592,2019-04-09,62.427536231884055,131696.67799919486,155082.53728919712,10606.889694041867,106.51304347826087
593,2019-04-10,63.39420289855072,131707.03633252817,154449.37062253046,10609.598027375201,106.2088768115942
594,2019-04-11,63.327536231884054,131714.7863325282,154245.36906973543,10607.681360708533,105.6963768115942
595,2019-04-12,62.46920289855072,131717.87799919484,154359.18041427326,10601.764694041869,105.07554347826087
596,2019-04-13,62.47753623188405,131724.02383252818,153399.7470809399,10605.723027375201,104.89221014492753
597,2019-04-14,62.402536231884056,131732.0946658615,152146.30391323805,10612.681360708535,104.3588768115942
598,2019-04-15,62.435869565217395,131734.3238325282,151675.651739325,10614.181360708535,104.02137681159421
599,2019-04-16,62.28586956521739,131732.1196658615,152427.45808853133,10608.181360708533,104.44221014492753
600,2019-04-17,60.369202898550725,131723.42383252818,152074.72177900755,10603.473027375201,104.4838768115942
601,2019-04-18,60.36086956521739,131714.42799919486,151382.2889218647,10603.681360708535,104.37554347826088
602,2019-04-19,60.36086956521739,131708.33216586153,150767.5076031834,10606.431360708533,103.9213768115942
603,2019-04-20,60.36086956521739,131703.50716586152,150281.17426985005,10606.098027375201,103.45471014492753
